_id,height,is_habit_drink,is_habit_smoke,is_verified,what_to_find,who_to_date,score
1244,151.1908341,1,1,1,2,1,33.01468196
1245,151.1908341,1,1,1,2,0,15.85921263
1246,151.1908341,1,1,1,2,0,15.85921263
1247,151.1908341,1,1,1,2,0,31.09233788
1248,151.1908341,1,1,1,2,0,31.99381089
1249,5.9,1,1,1,1,0,25.32238051
1250,151.1908341,1,1,1,2,1,33.04186965
1251,151.1908341,1,1,1,2,1,15.85921263
1252,151.1908341,1,1,1,2,1,33.21780876
1253,151.1908341,1,1,1,2,2,15.85921263
1254,151.1908341,1,1,1,2,1,15.85921263
1255,175,0,0,1,1,0,46.5223053
1256,178,0,0,1,3,0,32.50061266
1257,151.1908341,1,1,1,2,0,29.79421889
1258,151.1908341,1,1,1,2,1,15.85921263
1259,151.1908341,1,1,1,2,2,15.95308633
1260,151.1908341,1,1,1,2,2,15.95308633
1261,151.1908341,1,1,1,2,2,15.95308633
1262,151.1908341,0,0,1,2,1,36.66995265
1263,151.1908341,1,1,1,2,0,15.95308633
1264,151.1908341,1,1,1,2,0,28.91373306
1265,151.1908341,1,1,1,2,0,21.28540124
1266,151.1908341,1,1,1,2,0,18.40998575
1267,171,0,0,1,0,0,44.80026699
1268,151.1908341,1,1,1,2,1,15.95308633
1269,151.1908341,1,1,1,2,2,15.95308633
1270,165,1,2,1,2,0,27.54650612
1271,151.1908341,1,1,1,2,0,30.69219472
1272,183,1,1,1,2,0,45.47555275
1273,151.1908341,1,1,1,2,0,21.47852402
1274,174,0,0,1,1,0,31.86035235
1275,151.1908341,1,1,1,2,2,16.06140214
1276,151.1908341,1,1,1,2,1,60.14422969
1277,151.1908341,1,1,1,2,1,40.50495122
1278,151.1908341,1,1,1,2,2,16.06140214
1279,151.1908341,1,1,1,2,2,16.06140214
1280,151.1908341,1,1,1,2,2,16.06140214
1281,151.1908341,1,1,1,2,0,17.49961194
1282,151.1908341,1,1,1,2,0,16.18777058
1283,151.1908341,1,1,1,2,1,16.18777058
1284,165,0,0,1,1,0,46.38891479
1285,151.1908341,1,1,1,2,1,16.18777058
1286,151.1908341,1,1,1,2,0,30.33222562
1287,151.1908341,1,1,1,2,2,16.18777058
1288,151.1908341,1,1,1,2,1,16.18777058
1289,151.1908341,1,1,1,2,2,16.18777058
1290,151.1908341,0,0,1,0,1,67.67303109
1291,151.1908341,1,1,1,2,2,21.29009499
1292,151.1908341,0,0,1,2,0,25.97948989
1293,151.1908341,1,1,1,2,0,24.29261969
1294,151.1908341,1,1,1,2,2,16.18777058
1295,151.1908341,1,1,1,2,0,30.62309165
1296,151.1908341,1,1,1,2,2,16.33711511
1297,151.1908341,1,1,1,2,0,25.79609195
1298,180,0,0,1,3,0,25.21350115
1299,167.64,1,0,1,2,0,48.49291059
1300,172,1,2,1,0,0,47.29879773
1301,151.1908341,1,1,1,2,0,49.82660342
1302,151.1908341,1,1,1,2,0,32.45541208
1303,151.1908341,1,1,1,2,0,19.06413383
1304,151.1908341,1,1,1,2,0,47.0670454
1305,151.1908341,1,0,1,0,0,32.14843075
1306,151.1908341,1,1,1,2,0,22.88397835
1307,151.1908341,1,1,1,2,0,31.27519399
1308,151.1908341,1,1,1,2,2,16.51632854
1309,151.1908341,1,1,1,2,2,44.38410952
1310,151.1908341,1,1,1,2,0,26.01991528
1311,151.1908341,1,1,1,2,0,53.37078758
1312,175,1,2,1,0,0,25.99777249
1313,151.1908341,1,1,1,2,3,30.61660815
1314,151.1908341,1,1,1,2,2,16.51632854
1315,151.1908341,1,1,1,2,0,47.2112484
1316,151.1908341,1,1,1,2,0,23.33335715
1317,165,0,0,1,2,0,46.52527966
1318,151.1908341,1,1,1,2,0,24.92243738
1319,151.1908341,1,1,1,2,0,31.79951505
1320,151.1908341,1,1,1,2,1,24.7644756
1321,151.1908341,1,1,1,2,0,16.73536718
1322,175,1,2,1,2,0,25.43322959
1323,178,1,0,1,0,0,29.96962984
1324,151.1908341,1,1,1,2,2,16.73536718
1325,151.1908341,1,1,1,2,0,31.61932011
1326,151.1908341,1,1,1,2,0,32.53226938
1327,151.1908341,1,1,1,2,2,16.73536718
1328,151.1908341,1,1,1,2,2,16.73536718
1329,173,0,0,1,1,0,23.98197843
1330,151.1908341,1,1,1,2,0,16.73536718
1331,151.1908341,1,1,1,2,0,31.23329242
1332,151.1908341,1,1,1,2,0,34.55312882
1333,151.1908341,1,1,1,2,0,23.85920754
1334,151.1908341,1,1,1,2,0,17.00916548
1335,151.1908341,1,1,1,2,2,17.00916548
1336,170,2,2,1,0,1,45.00826635
1337,158,0,0,1,2,1,61.05829161
1338,151.1908341,0,0,1,4,1,42.9599313
1339,180,0,0,1,0,0,54.51551395
1340,176,0,0,1,2,0,46.25631784
1341,168,0,0,1,2,0,43.67215621
1342,151.1908341,1,1,1,2,2,37.3033799
1343,180,1,0,1,2,0,55.27048771
1344,151.1908341,1,1,1,2,2,17.00916548
1345,151.1908341,1,1,1,2,0,29.89600008
1346,151.1908341,1,1,1,2,0,30.65270178
1347,151.1908341,1,1,1,2,0,16.04980868
1348,186,1,1,1,4,0,19.03001983
1349,151.1908341,1,1,1,2,0,26.65508643
1350,151.1908341,1,1,1,2,2,47.96671489
1351,151.1908341,1,1,1,2,0,30.92579482
1352,151.1908341,0,0,1,2,0,15.42695348
1353,170,0,0,1,3,0,25.57723184
1354,151.1908341,1,1,1,2,0,33.61479066
1355,151.1908341,1,1,1,2,0,32.03407169
1356,151.1908341,1,1,1,2,0,17.83056038
1357,152,0,0,1,1,2,38.82832899
1358,151.1908341,1,1,1,2,2,34.29577361
1359,151.1908341,1,1,1,2,0,31.46872278
1360,151.1908341,1,1,1,2,0,24.99879058
1361,151.1908341,1,1,1,2,1,49.56053636
1362,151.1908341,1,1,1,2,2,17.83056038
1363,151.1908341,1,1,1,2,1,18.4876763
1364,151.1908341,1,1,1,2,2,18.4876763
1365,151.1908341,1,1,1,2,2,18.4876763
1366,151.1908341,1,1,1,2,0,29.9156842
1367,178,1,2,1,2,0,54.59475111
1368,151.1908341,1,1,1,2,0,32.81260427
1369,182,1,1,1,3,0,31.28927566
1370,151.1908341,1,1,1,2,1,24.39236413
1371,151.1908341,0,0,1,1,1,38.6707076
1372,151.1908341,1,1,1,2,2,18.4876763
1373,151.1908341,1,1,1,2,0,25.49224061
1374,151.1908341,1,1,1,2,2,18.4876763
1375,150,0,0,1,1,1,59.63666037
1376,151.1908341,1,1,1,2,0,31.29442232
1377,151.1908341,1,1,1,2,0,33.07853375
1378,151.1908341,1,1,1,2,2,19.47335017
1379,151.1908341,1,1,1,2,2,19.47335017
1380,151.1908341,1,1,1,2,0,41.48412555
1381,151.1908341,1,1,1,2,2,19.47335017
1382,151.1908341,1,1,1,2,1,41.25652104
1383,151.1908341,1,1,1,2,1,50.05760056
1384,151.1908341,1,1,1,2,2,19.47335017
1385,151.1908341,1,1,1,2,0,33.61117436
1386,151.1908341,1,1,1,2,0,19.47335017
1387,151.1908341,1,1,1,2,0,30.440218
1388,151.1908341,1,1,1,2,0,19.47335017
1389,151.1908341,1,1,1,2,0,38.57171641
1390,151.1908341,1,1,1,2,0,37.56258331
1391,175,1,1,1,2,0,32.44793396
1392,151.1908341,1,1,1,2,2,21.11613997
1393,151.1908341,1,1,1,2,0,27.30251449
1394,151.1908341,1,1,1,2,2,21.11613997
1395,157,0,0,1,1,1,35.46834394
1396,151.1908341,1,1,1,2,0,35.44780144
1397,151.1908341,1,1,1,2,0,36.29039645
1398,151.1908341,1,1,1,2,0,24.40171956
1399,151.1908341,1,1,1,2,0,49.92884812
1400,151.1908341,1,1,1,2,0,35.76301703
1401,151.1908341,0,1,1,2,0,51.49483116
1402,151.1908341,1,1,1,2,0,36.39153484
1403,151.1908341,1,1,1,2,0,24.40171956
1404,151.1908341,1,1,1,2,0,46.53672037
